trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
694,False,"{'a': 0.19999999999999973, 'e': 0.0622871583773331}",25,16,20.111363682081716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.19999999999999973, 'e': 0.06203850737735829}",25,4,34.61633956073624,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.19999999999999973, 'e': 0.061790848994825016}",25,13,20.184561178587245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.19999999999999973, 'e': 0.06154417926719386}",35,24,23.02649459019668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.19999999999999973, 'e': 0.061298494247743925}",20,16,6.993749488569882,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.19999999999999973, 'e': 0.06105379000550965}",20,12,15.54214526043734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.19999999999999973, 'e': 0.06081006262521795}",20,7,19.58185839079293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.19999999999999973, 'e': 0.060567308207225536}",25,14,19.1051347927279,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.19999999999999973, 'e': 0.06032552286745654}",30,19,22.246283447130757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.19999999999999973, 'e': 0.06008470273734036}",30,9,38.337377749302505,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.19999999999999973, 'e': 0.059844843963749825}",25,13,8.76555480920575,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.19999999999999973, 'e': 0.05960594270893937}",25,20,8.61070641059065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.19999999999999973, 'e': 0.05936799515048385}",20,8,20.427569007657965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.19999999999999973, 'e': 0.05913099748121725}",20,4,29.008002326229203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.19999999999999973, 'e': 0.05889494590917182}",35,21,26.53921692418345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.19999999999999973, 'e': 0.05865983665751736}",25,19,-11.883128728841639,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
710,False,"{'a': 0.19999999999999973, 'e': 0.05842566596450083}",20,16,8.651534335098521,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.19999999999999973, 'e': 0.05819243008338615}",25,11,26.241854502119025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.19999999999999973, 'e': 0.057960125282394234}",20,2,23.017903698062195,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.19999999999999973, 'e': 0.05772874784464333}",25,15,19.605900179203335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.19999999999999973, 'e': 0.057498294068089484}",25,11,30.189216962581455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.19999999999999973, 'e': 0.05726876026546736}",30,20,19.833373228046604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.19999999999999973, 'e': 0.057040142764231215}",30,14,27.285977746186784,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.19999999999999973, 'e': 0.056812437906496156}",20,7,20.236396806890852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.19999999999999973, 'e': 0.056585642048979604}",20,6,5.593005948813408,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.19999999999999973, 'e': 0.05635975156294299}",25,13,23.054321473428693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.19999999999999973, 'e': 0.056134762834133725}",35,18,22.39521471279858,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.19999999999999973, 'e': 0.055910672262727355}",25,0,40.45122031203432,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.19999999999999973, 'e': 0.05568747626326995}",20,7,23.234272407091147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.19999999999999973, 'e': 0.05546517126462075}",25,13,22.497954386729678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.19999999999999973, 'e': 0.055243753709895045}",20,15,7.493399833703266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.19999999999999973, 'e': 0.05502322005640723}",25,2,33.77353097843019,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.19999999999999973, 'e': 0.054803566775614154}",25,14,22.320773569758984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.19999999999999973, 'e': 0.054584790353058625}",25,15,19.797388113704052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.19999999999999973, 'e': 0.05436688728831322}",20,0,31.594428564115976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
729,False,"{'a': 0.19999999999999973, 'e': 0.05414985409492427}",20,13,4.466350587070197,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.19999999999999973, 'e': 0.05393368730035602}",20,11,16.427240669847727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.19999999999999973, 'e': 0.053718383445935165}",30,17,2.0305857989015488,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
732,False,"{'a': 0.19999999999999973, 'e': 0.05350393908679544}",25,18,14.935190366175867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.19999999999999973, 'e': 0.053290350791822524}",20,9,-23.22488613702791,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
734,False,"{'a': 0.19999999999999973, 'e': 0.053077615143599134}",25,18,11.397286506129781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.19999999999999973, 'e': 0.05286572873835037}",20,14,10.014936596586466,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.19999999999999973, 'e': 0.05265468818588921}",20,13,12.792243329148564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.19999999999999973, 'e': 0.05244449010956234}",25,7,-9.135521422810331,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
738,False,"{'a': 0.19999999999999973, 'e': 0.05223513114619603}",20,3,21.26338602900724,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.19999999999999973, 'e': 0.052026607946042414}",25,6,33.72392974599166,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.19999999999999973, 'e': 0.05181891717272583}",20,13,11.888141668238939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.19999999999999973, 'e': 0.05161205550318949}",20,6,25.483181786806227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.19999999999999973, 'e': 0.051406019627642255}",20,9,11.492635540034822,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.19999999999999973, 'e': 0.05120080624950572}",25,8,20.189864169871722,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.19999999999999973, 'e': 0.050996412085361466}",20,9,23.71138383983498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.19999999999999973, 'e': 0.0507928338648985}",25,14,22.206299829112016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.19999999999999973, 'e': 0.05059006833086096}",20,12,14.497384319263048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.19999999999999973, 'e': 0.05038811223899596}",30,17,25.57037250842816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.19999999999999973, 'e': 0.050186962358001734}",30,18,22.10187705032208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.19999999999999973, 'e': 0.049986615469475894}",25,17,16.740025053212648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.19999999999999973, 'e': 0.049787068367863944}",20,7,25.577365989888598,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.19999999999999973, 'e': 0.049588317860408}",20,12,18.399599908075615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.19999999999999973, 'e': 0.049390360767095715}",25,15,19.790257174780137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.19999999999999973, 'e': 0.04919319392060936}",30,17,27.30418550404387,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.19999999999999973, 'e': 0.0489968141662752}",20,16,7.218748854998298,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.19999999999999973, 'e': 0.04880121836201296}",35,20,25.462666012171443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.19999999999999973, 'e': 0.048606403378285604}",25,17,5.068314286539553,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.19999999999999973, 'e': 0.04841236609804924}",35,21,24.940283992187613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.19999999999999973, 'e': 0.04821910341670324}",20,10,20.2903701111731,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.19999999999999973, 'e': 0.048026612242040585}",20,7,19.838606656227423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.19999999999999973, 'e': 0.04783488949419837}",25,15,15.95147053703476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.19999999999999973, 'e': 0.047643932105608536}",25,14,18.281201175317303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.19999999999999973, 'e': 0.0474537370209488}",20,8,25.408934509053505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.19999999999999973, 'e': 0.047264301197093746}",25,16,5.555388358096819,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.19999999999999973, 'e': 0.04707562160306615}",25,18,13.923402267773008,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.19999999999999973, 'e': 0.046887695219988486}",20,16,7.758454712858252,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.19999999999999973, 'e': 0.04670051904103461}",20,13,10.12408905549519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.19999999999999973, 'e': 0.04651409007138167}",20,11,16.098134655776473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.19999999999999973, 'e': 0.046328405328162174}",30,18,19.580387789568064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.19999999999999973, 'e': 0.04614346184041627}",20,8,20.368800029034016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.19999999999999973, 'e': 0.045959256649044204}",20,6,22.862774945191,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.19999999999999973, 'e': 0.04577578680675899}",25,8,30.86976331349106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.19999999999999973, 'e': 0.045593049378039235}",20,16,7.745054744141482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.19999999999999973, 'e': 0.04541104143908218}",25,0,42.99220514691541,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.19999999999999973, 'e': 0.04522976007775692}",20,15,8.48697591213479,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.19999999999999973, 'e': 0.0450492023935578}",20,7,25.17427185070938,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.19999999999999973, 'e': 0.04486936549755803}",20,10,11.905674365024865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.19999999999999973, 'e': 0.04469024651236344}",30,19,20.531426543124297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.19999999999999973, 'e': 0.04451184257206644}",20,4,12.791461471118758,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.19999999999999973, 'e': 0.04433415082220017}",30,18,22.327661010445787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.19999999999999973, 'e': 0.04415716841969286}",20,9,21.586532058901415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.19999999999999973, 'e': 0.04398089253282229}",20,11,13.808031076049842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.19999999999999973, 'e': 0.04380532034117049}",30,13,29.717467707566122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.19999999999999973, 'e': 0.043630449035578674}",20,2,34.25909751534616,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.19999999999999973, 'e': 0.04345627581810221}",30,23,12.485215490853639,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.19999999999999973, 'e': 0.043282797901965896}",25,13,22.52698643917279,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.19999999999999973, 'e': 0.043110012511519386}",20,12,16.21621916706815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.19999999999999973, 'e': 0.042937916882192735}",20,12,12.741491556928425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.19999999999999973, 'e': 0.04276650826045222}",35,20,28.795458585767197,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.19999999999999973, 'e': 0.042595783903756214}",30,10,37.80594566462387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.19999999999999973, 'e': 0.042425741080511385}",20,12,15.976692920823732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.19999999999999973, 'e': 0.042256377070028925}",35,23,25.640413503116417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.19999999999999973, 'e': 0.042087689162481054}",20,1,21.35481668669415,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.19999999999999973, 'e': 0.04191967465885765}",25,15,20.685636297688568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.19999999999999973, 'e': 0.04175233087092308}",25,9,24.34110084528862,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.19999999999999973, 'e': 0.04158565512117316}",25,19,10.867713024186441,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.19999999999999973, 'e': 0.04141964474279235}",25,13,22.873895619684347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.19999999999999973, 'e': 0.04125429707961103}",20,8,12.317178031672855,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.19999999999999973, 'e': 0.04108960948606308}",25,2,34.07926436758781,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.19999999999999973, 'e': 0.04092557932714349}",20,16,8.654192347183239,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.19999999999999973, 'e': 0.04076220397836621}",25,19,11.848118244381201,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.19999999999999973, 'e': 0.04059948082572218}",20,16,7.787866283288543,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.19999999999999973, 'e': 0.04043740726563748}",20,10,21.584865810993982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.19999999999999973, 'e': 0.0402759807049317}",20,16,6.785908210248537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.19999999999999973, 'e': 0.040115198560776416}",35,17,35.16985042289811,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.19999999999999973, 'e': 0.039955058260653896}",25,6,33.95526401385473,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.19999999999999973, 'e': 0.039795557242315927}",20,9,20.70361691435373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.19999999999999973, 'e': 0.0396366929537428}",25,15,7.481281809833336,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.19999999999999973, 'e': 0.039478462853102525}",25,16,10.63467692790348,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.19999999999999973, 'e': 0.039320864408710104}",25,18,13.22142031453322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.19999999999999973, 'e': 0.039163895098987066}",20,2,26.9574353617763,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.19999999999999973, 'e': 0.03900755241242111}",20,7,21.80294587911078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.19999999999999973, 'e': 0.03885183384752591}",30,16,26.0035930545832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.19999999999999973, 'e': 0.038696736912801115}",20,14,14.993582047888841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.19999999999999973, 'e': 0.03854225912669246}",20,15,-1.081513561390921,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.19999999999999973, 'e': 0.038388398017552054}",25,11,12.938180165584583,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.19999999999999973, 'e': 0.03823515112359889}",25,15,20.194853792505963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.19999999999999973, 'e': 0.03808251599287939}",25,17,9.410380919330944,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.19999999999999973, 'e': 0.0379304901832282}",20,13,13.984657261079803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.19999999999999973, 'e': 0.037779071262229125}",25,11,22.77864977141215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.19999999999999973, 'e': 0.0376282568071762}",20,13,12.217197821657953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.19999999999999973, 'e': 0.03747804440503493}",30,16,2.7713682375503637,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.19999999999999973, 'e': 0.03732843165240367}",20,16,8.003940472812573,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.19999999999999973, 'e': 0.03717941615547519}",30,0,39.79730369038805,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.19999999999999973, 'e': 0.037030995529998355}",25,13,21.525236840235422,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.19999999999999973, 'e': 0.036883167401239994}",25,11,24.09679003545593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.19999999999999973, 'e': 0.0367359294039469}",30,17,15.040443249680427,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.19999999999999973, 'e': 0.03658927918230796}",20,3,33.1649516276129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.19999999999999973, 'e': 0.036443214389916524}",30,22,15.363977271294818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.19999999999999973, 'e': 0.03629773268973277}",25,15,16.479058535442476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.19999999999999973, 'e': 0.03615283175404641}",30,8,9.925050703430784,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
831,False,"{'a': 0.19999999999999973, 'e': 0.036008509264439374}",20,11,14.46605749921503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.19999999999999973, 'e': 0.03586476291174875}",30,21,17.961157790018238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.19999999999999973, 'e': 0.035721590396029845}",20,16,9.26867929416288,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.19999999999999973, 'e': 0.03557898942651932}",25,3,37.42185542866405,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.19999999999999973, 'e': 0.03543695772159864}",25,8,26.849364441405257,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.19999999999999973, 'e': 0.03529549300875749}",20,14,12.094706305224369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.19999999999999973, 'e': 0.03515459302455746}",20,9,19.841355603019725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.19999999999999973, 'e': 0.035014255514595784}",25,8,19.18783955730215,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.19999999999999973, 'e': 0.034874478233469314}",25,15,16.70600278338619,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.19999999999999973, 'e': 0.03473525894473856}",30,12,33.830238932271406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.19999999999999973, 'e': 0.034596595420891954}",25,18,15.59458872529701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.19999999999999973, 'e': 0.034458485443310136}",25,20,10.954697716822102,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.19999999999999973, 'e': 0.03432092680223053}",20,14,11.484942533968377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.19999999999999973, 'e': 0.034183917296711934}",20,14,9.87440002152967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.19999999999999973, 'e': 0.034047454734599344}",20,10,18.574110173458273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.19999999999999973, 'e': 0.033911536932488856}",25,14,20.680032150186605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.19999999999999973, 'e': 0.03377616171569273}",20,8,2.3587096274158763,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.19999999999999973, 'e': 0.03364132691820462}",25,13,23.566655590533337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.19999999999999973, 'e': 0.03350703038266488}",25,16,16.6081497010143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.19999999999999973, 'e': 0.03337326996032608}",30,18,23.649291603379027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.19999999999999973, 'e': 0.03324004351101861}",30,16,29.03506632991678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.19999999999999973, 'e': 0.03310734890311644}",20,7,13.04043621713613,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.19999999999999973, 'e': 0.032975184013503}",25,16,18.547554873047034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.19999999999999973, 'e': 0.03284354672753726}",25,12,23.435399793601267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.19999999999999973, 'e': 0.03271243493901982}",25,13,23.824084993613944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.19999999999999973, 'e': 0.03258184655015926}",30,20,16.845514530610753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.19999999999999973, 'e': 0.03245177947153859}",20,14,12.565267010023895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.19999999999999973, 'e': 0.03232223162208177}",20,6,24.3502296718315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.19999999999999973, 'e': 0.03219320092902044}",20,8,17.782781086358533,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.19999999999999973, 'e': 0.03206468532786077}",20,10,18.337776549256542,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.19999999999999973, 'e': 0.03193668276235039}",20,4,-13.238623356954353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.19999999999999973, 'e': 0.03180919118444552}",25,13,11.621887967081864,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.19999999999999973, 'e': 0.0316822085542782}",25,13,13.63508778298228,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.19999999999999973, 'e': 0.03155573284012364}",20,10,16.04221153127066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.19999999999999973, 'e': 0.03142976201836771}",35,17,38.38051770976847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.19999999999999973, 'e': 0.03130429407347458}",20,14,8.919934837995449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.19999999999999973, 'e': 0.031179326997954438}",20,0,17.78936962090813,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
